时间,1#主机运行时长,1#排气温度,1#螺杆机有功功率D1016,1#螺杆机有功电度D1018,2#主机运行时长,2#排气温度,2#螺杆机有功功率D1020,2#螺杆机有功电度D1022,冷凝出水温度,冷凝回水温度,制冷控制温度,启动停止命令,地源出水压力,地源出水温度,地源水净累积流量,地源水净累积热量,地源水正累积热量,地源水温度1供水温度,地源水温度2供水温度,地源水瞬时流量,地源水瞬时热流量,地源水负累积热量,地源进水压力,地源进水温度,总有功功率D1012,"总有功电度178404,178783.84",机组运行模式0制冷1制热,环境温度,环境湿度,空调出水压力,空调出水温度,空调水净累积流量,空调水净累积热量,空调水正累积热量,空调水温度1供水温度,空调水温度2供水温度,空调水瞬时流量,空调水瞬时热流量,空调水负累积热量,空调进水压力,空调进水温度,蒸发出水温度,蒸发回水温度,月份,日期,小时,工作日,季节,时段,COP,能效比,制热模式,制冷模式,总运行时长,1#螺杆机有功运行状态,1#螺杆机有功启停状态变化,1#螺杆机有功累计启停次数,2#螺杆机有功运行状态,2#螺杆机有功启停状态变化,2#螺杆机有功累计启停次数,小时平均能耗,工作日能耗,能源利用效率,碳排放量,节能率
2023-10-29 06:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,19.9,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,19.9,0.0,1115848.0,0.0,52.7,51.9,0.19,20.4,686982.94,2451344.25,1429468.38,20.45,20.78,0.0,0.0,-1021876.0,0.19,20.8,18.0,19.0,10,29,6,False,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.5163461538461538,0.0,0.0,-100.0
2023-10-29 07:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,19.9,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,19.9,0.0,1115848.12,0.0,52.7,45.9,0.19,20.4,686982.94,2451344.25,1429468.38,20.43,20.79,0.0,0.0,-1021876.0,0.19,20.8,18.0,19.0,10,29,7,False,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,7.452884615384615,0.0,0.0,-100.0
2023-10-29 08:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,19.9,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,19.9,0.0,1115848.12,0.0,52.7,14.9,0.19,20.4,686982.94,2451344.25,1429468.38,20.43,20.81,0.0,0.0,-1021876.0,0.19,20.8,18.0,19.0,10,29,8,False,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,5.891346153846154,0.0,0.0,-100.0
2023-10-29 09:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,19.9,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,19.9,0.0,1115848.38,0.0,52.7,27.6,0.19,20.4,686982.94,2451344.25,1429468.38,20.39,20.84,0.0,0.0,-1021876.0,0.19,20.9,18.0,19.0,10,29,9,False,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,13.964423076923076,0.0,0.0,-100.0
2023-10-29 10:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,19.9,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,19.9,0.0,1115848.38,0.0,52.7,8.6,0.19,20.3,686982.94,2451344.25,1429468.38,20.38,20.87,0.0,0.0,-1021876.0,0.19,20.9,18.0,19.0,10,29,10,False,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,16.638461538461538,0.0,0.0,-100.0
2023-10-29 11:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,19.9,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,19.9,0.0,1115848.62,0.0,52.7,5.4,0.18,20.3,686982.94,2451344.25,1429468.38,20.38,20.88,0.0,0.0,-1021876.0,0.19,20.9,18.0,19.0,10,29,11,False,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,14.051923076923078,0.0,0.0,-100.0
2023-10-29 12:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.0,0.0,1115848.62,0.0,52.7,48.8,0.18,20.4,686982.94,2451344.25,1429468.38,20.39,20.92,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,29,12,False,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,13.135576923076922,0.0,0.0,-100.0
2023-10-29 13:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.0,0.0,1115848.75,0.0,52.7,42.8,0.18,20.4,686982.94,2451344.25,1429468.38,20.4,20.94,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,29,13,False,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,15.251923076923077,0.0,0.0,-100.0
2023-10-29 14:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.0,0.0,1115848.75,0.0,52.7,39.8,0.18,20.4,686982.94,2451344.25,1429468.38,20.41,20.97,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,14,False,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,14.903846153846153,0.0,0.0,-100.0
2023-10-29 15:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.0,0.0,1115848.75,0.0,52.7,39.8,0.18,20.4,686982.94,2451344.25,1429468.38,20.42,20.98,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,15,False,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,13.113461538461538,0.0,0.0,-100.0
2023-10-29 16:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.1,0.0,1115849.0,0.0,52.7,45.9,0.18,20.5,686982.94,2451344.25,1429468.38,20.43,20.97,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,16,False,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,6.772115384615385,0.0,0.0,-100.0
2023-10-29 17:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.1,0.0,1115849.0,0.0,52.7,8.6,0.18,20.4,686982.94,2451344.25,1429468.38,20.45,20.97,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,17,False,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.2615384615384615,0.0,0.0,-100.0
2023-10-29 18:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.19,20.1,0.0,1115849.12,0.0,52.7,8.6,0.18,20.4,686982.94,2451344.25,1429468.38,20.46,20.97,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,18,False,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.0451923076923078,0.0,0.0,-100.0
2023-10-29 19:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.18,20.1,0.0,1115849.12,0.0,52.7,27.6,0.18,20.4,686982.94,2451344.25,1429468.38,20.44,20.94,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,19,False,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.0346153846153845,0.0,0.0,-100.0
2023-10-29 20:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.18,20.1,0.0,1115849.38,0.0,52.7,14.9,0.18,20.4,686982.94,2451344.25,1429468.38,20.44,20.94,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,20,False,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.416346153846154,0.0,0.0,-100.0
2023-10-29 21:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.18,20.1,0.0,1115849.38,0.0,52.7,14.9,0.18,20.4,686982.94,2451344.25,1429468.38,20.45,20.92,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,21,False,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.418269230769231,0.0,0.0,-100.0
2023-10-29 22:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.18,20.1,0.0,1115849.5,0.0,52.7,8.6,0.18,20.4,686982.94,2451344.25,1429468.38,20.45,20.93,0.0,0.0,-1021876.0,0.18,20.9,18.0,19.0,10,29,22,False,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.198076923076923,0.0,0.0,-100.0
2023-10-29 23:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.18,20.1,0.0,1115849.5,0.0,52.7,14.9,0.18,20.4,686982.94,2451344.25,1429468.38,20.46,20.92,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,29,23,False,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,1.6788461538461539,0.0,0.0,-100.0
2023-10-30 00:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.18,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.18,20.1,0.0,1115849.5,0.0,52.7,27.6,0.18,20.4,686982.94,2451344.25,1429468.38,20.47,20.93,0.0,0.0,-1021876.0,0.18,21.0,18.0,19.0,10,30,0,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6373076923076922,0.0,0.0,-100.0
2023-10-30 01:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.22,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.22,20.1,0.0,1115850.0,0.0,52.7,14.9,0.22,20.4,686982.94,2451344.25,1429468.38,20.46,20.81,0.0,0.0,-1021876.0,0.22,20.9,18.0,19.0,10,30,1,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6380769230769231,0.0,0.0,-100.0
2023-10-30 02:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.22,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.22,20.1,0.0,1115850.0,0.0,52.7,45.9,0.22,20.4,686982.94,2451344.25,1429468.38,20.47,20.79,0.0,0.0,-1021876.0,0.22,20.9,18.0,19.0,10,30,2,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6319230769230768,0.0,0.0,-100.0
2023-10-30 03:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.22,20.1,0.0,1115850.12,0.0,52.7,57.8,0.21,20.4,686982.94,2451344.25,1429468.38,20.47,20.84,0.0,0.0,-1021876.0,0.22,20.9,18.0,19.0,10,30,3,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6319230769230768,0.0,0.0,-100.0
2023-10-30 04:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.1,0.0,1115850.12,0.0,52.7,57.8,0.21,20.4,686982.94,2451344.25,1429468.38,20.47,20.85,0.0,0.0,-1021876.0,0.21,20.9,18.0,19.0,10,30,4,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6311538461538462,0.0,0.0,-100.0
2023-10-30 05:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.38,0.0,52.7,63.7,0.21,20.4,686982.94,2451344.25,1429468.38,20.45,20.88,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,5,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6315384615384615,0.0,0.0,-100.0
2023-10-30 06:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.38,0.0,52.7,57.8,0.21,20.4,686982.94,2451344.25,1429468.38,20.45,20.9,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,6,True,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.7246153846153847,0.0,0.0,-100.0
2023-10-30 07:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.38,0.0,52.7,57.8,0.21,20.4,686982.94,2451344.25,1429468.38,20.46,20.93,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,7,True,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,7.686538461538461,0.0,0.0,-100.0
2023-10-30 08:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.5,0.0,52.7,39.8,0.21,20.4,686982.94,2451344.25,1429468.38,20.44,20.94,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,8,True,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,7.590000000000001,0.0,0.0,-100.0
2023-10-30 09:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.3,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.5,0.0,52.7,27.6,0.21,20.3,686982.94,2451344.25,1429468.38,20.24,20.95,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,9,True,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,17.15153846153846,0.0,0.0,-100.0
2023-10-30 10:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.3,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.75,0.0,52.7,14.9,0.21,20.1,686982.94,2451344.25,1429468.38,20.08,20.97,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,10,True,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,18.715000000000003,0.0,0.0,-100.0
2023-10-30 11:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.75,0.0,52.7,14.9,0.2,20.0,686982.94,2451344.25,1429468.38,20.01,21.01,0.0,0.0,-1021876.0,0.21,21.0,18.0,19.0,10,30,11,True,4,2,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,16.47423076923077,0.0,0.0,-100.0
2023-10-30 12:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.21,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.88,0.0,52.7,14.9,0.2,20.0,686982.94,2451344.25,1429468.38,19.95,21.02,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,12,True,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,14.056538461538462,0.0,0.0,-100.0
2023-10-30 13:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115850.88,0.0,52.7,21.2,0.2,20.0,686982.94,2451344.25,1429468.38,19.95,21.04,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,13,True,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,16.13730769230769,0.0,0.0,-100.0
2023-10-30 14:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115851.12,0.0,52.7,21.2,0.2,20.0,686982.94,2451344.25,1429468.38,19.98,21.04,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,14,True,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,17.215384615384615,0.0,0.0,-100.0
2023-10-30 15:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.21,20.0,0.0,1115851.12,0.0,52.7,14.9,0.2,20.1,686982.94,2451344.25,1429468.38,20.1,21.06,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,15,True,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,15.743461538461538,0.0,0.0,-100.0
2023-10-30 16:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.12,0.0,52.7,14.9,0.2,20.2,686982.94,2451344.25,1429468.38,20.2,21.05,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,16,True,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,7.0515384615384615,0.0,0.0,-100.0
2023-10-30 17:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.25,0.0,52.7,45.9,0.2,20.3,686982.94,2451344.25,1429468.38,20.28,21.03,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,17,True,4,3,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,3.100769230769231,0.0,0.0,-100.0
2023-10-30 18:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.25,0.0,52.7,57.8,0.2,20.3,686982.94,2451344.25,1429468.38,20.35,21.03,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,18,True,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.998076923076923,0.0,0.0,-100.0
2023-10-30 19:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.2,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.5,0.0,52.7,63.7,0.2,20.4,686982.94,2451344.25,1429468.38,20.39,21.02,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,19,True,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.5334615384615384,0.0,0.0,-100.0
2023-10-30 20:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.5,0.0,52.7,57.8,0.2,20.4,686982.94,2451344.25,1429468.38,20.43,21.02,0.0,0.0,-1021876.0,0.2,21.1,18.0,19.0,10,30,20,True,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.3584615384615386,0.0,0.0,-100.0
2023-10-30 21:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.75,0.0,52.7,63.7,0.2,20.4,686982.94,2451344.25,1429468.38,20.45,20.99,0.0,0.0,-1021876.0,0.2,21.0,18.0,19.0,10,30,21,True,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.6896153846153843,0.0,0.0,-100.0
2023-10-30 22:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.75,0.0,52.7,75.1,0.19,20.4,686982.94,2451344.25,1429468.38,20.47,20.98,0.0,0.0,-1021876.0,0.2,21.0,18.0,19.0,10,30,22,True,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,2.787692307692308,0.0,0.0,-100.0
2023-10-30 23:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,20.0,0.0,1115851.75,0.0,52.7,69.4,0.19,20.5,686982.94,2451344.25,1429468.38,20.47,20.97,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,30,23,True,4,4,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.9873076923076922,0.0,0.0,-100.0
2023-10-31 00:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,19.9,0.0,1115851.88,0.0,52.7,69.4,0.19,20.4,686982.94,2451344.25,1429468.38,20.47,20.99,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,31,0,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6373076923076922,0.0,0.0,-100.0
2023-10-31 01:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.1,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,19.9,0.0,1115851.88,0.0,52.7,75.1,0.19,20.4,686982.94,2451344.25,1429468.38,20.46,20.97,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,31,1,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6380769230769231,0.0,0.0,-100.0
2023-10-31 02:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.2,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,19.9,0.0,1115852.12,0.0,52.7,80.8,0.19,20.4,686982.94,2451344.25,1429468.38,20.44,20.97,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,31,2,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6319230769230768,0.0,0.0,-100.0
2023-10-31 03:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,19.9,0.0,1115852.12,0.0,52.7,78.0,0.19,20.4,686982.94,2451344.25,1429468.38,20.45,20.99,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,31,3,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6319230769230768,0.0,0.0,-100.0
2023-10-31 04:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,19.9,0.0,1115852.25,0.0,52.7,80.8,0.19,20.4,686982.94,2451344.25,1429468.38,20.41,20.99,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,31,4,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6311538461538462,0.0,0.0,-100.0
2023-10-31 05:00:00,195670.0,21.0,0.020000000000000018,432615.12,205104.0,20.0,0.0,412584.81,21.0,21.0,13.0,0.0,0.19,20.0,750866.56,0.0,0.0,11.95,7.42,0.0,0.0,0.0,0.2,19.8,0.0,1115852.25,0.0,52.7,80.8,0.19,20.4,686982.94,2451344.25,1429468.38,20.39,20.99,0.0,0.0,-1021876.0,0.19,21.0,18.0,19.0,10,31,5,True,4,1,0.0,0.0,False,True,400774.0,False,0,0.0,False,0,0.0,0.0,0.6315384615384615,0.0,0.0,-100.0
